"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"20:07:40,3348255","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 557.056, Length: 16.384, Priority: Normal"
"20:07:40,3595438","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 573.440, Length: 16.384, Priority: Normal"
"20:07:40,3597312","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 573.440, Length: 16.384, Priority: Normal"
"20:07:40,3835466","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 589.824, Length: 16.384, Priority: Normal"
"20:07:40,3837306","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 589.824, Length: 16.384, Priority: Normal"
"20:07:40,4093336","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 606.208, Length: 16.384, Priority: Normal"
"20:07:40,4095086","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 606.208, Length: 16.384, Priority: Normal"
"20:07:40,4339492","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 622.592, Length: 16.384, Priority: Normal"
"20:07:40,4341327","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 622.592, Length: 16.384, Priority: Normal"
"20:07:40,4579732","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 638.976, Length: 16.384, Priority: Normal"
"20:07:40,4581177","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 638.976, Length: 16.384, Priority: Normal"
"20:07:40,4819291","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 655.360, Length: 16.384, Priority: Normal"
"20:07:40,4820733","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 655.360, Length: 16.384, Priority: Normal"
"20:07:40,5063362","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 671.744, Length: 16.384, Priority: Normal"
"20:07:40,5065016","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 671.744, Length: 16.384, Priority: Normal"
"20:07:40,5323066","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 688.128, Length: 16.384, Priority: Normal"
"20:07:40,5324916","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 688.128, Length: 16.384, Priority: Normal"
"20:07:40,5640588","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 704.512, Length: 16.384, Priority: Normal"
"20:07:40,5650819","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 704.512, Length: 16.384, Priority: Normal"
"20:07:40,5901787","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 720.896, Length: 16.384, Priority: Normal"
"20:07:40,5903582","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 720.896, Length: 16.384, Priority: Normal"
"20:07:40,6162104","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 737.280, Length: 16.384, Priority: Normal"
"20:07:40,8749519","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 737.280, Length: 16.384, Priority: Normal"
"20:07:40,9026442","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 753.664, Length: 16.384, Priority: Normal"
"20:07:40,9029460","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 753.664, Length: 16.384, Priority: Normal"
"20:07:40,9277943","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 770.048, Length: 16.384, Priority: Normal"
"20:07:40,9279470","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 770.048, Length: 16.384, Priority: Normal"
"20:07:40,9520572","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 786.432, Length: 16.384, Priority: Normal"
"20:07:40,9522661","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 786.432, Length: 16.384, Priority: Normal"
"20:07:40,9765042","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 802.816, Length: 16.384, Priority: Normal"
"20:07:40,9766808","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 802.816, Length: 16.384, Priority: Normal"
"20:07:41,0124926","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 819.200, Length: 16.384, Priority: Normal"
"20:07:41,0126532","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 819.200, Length: 16.384, Priority: Normal"
"20:07:41,0520538","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 835.584, Length: 16.384, Priority: Normal"
"20:07:41,0522086","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 835.584, Length: 16.384, Priority: Normal"
"20:07:41,0832514","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 851.968, Length: 16.384, Priority: Normal"
"20:07:41,0834365","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 851.968, Length: 16.384, Priority: Normal"
"20:07:41,1075990","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 868.352, Length: 16.384, Priority: Normal"
"20:07:41,1077548","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 868.352, Length: 16.384, Priority: Normal"
"20:07:41,1339900","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 884.736, Length: 16.384, Priority: Normal"
"20:07:41,1341737","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 884.736, Length: 16.384, Priority: Normal"
"20:07:41,1584168","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 901.120, Length: 16.384, Priority: Normal"
"20:07:41,1585839","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 901.120, Length: 16.384, Priority: Normal"
"20:07:41,1829666","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 917.504, Length: 16.384, Priority: Normal"
"20:07:41,1831556","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 917.504, Length: 16.384, Priority: Normal"
"20:07:41,2073492","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 933.888, Length: 16.384, Priority: Normal"
"20:07:41,2075067","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 933.888, Length: 16.384, Priority: Normal"
"20:07:41,2315718","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 950.272, Length: 16.384, Priority: Normal"
"20:07:41,2318555","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 950.272, Length: 16.384, Priority: Normal"
"20:07:41,2564020","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 966.656, Length: 16.384, Priority: Normal"
"20:07:41,2565893","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 966.656, Length: 16.384, Priority: Normal"
"20:07:41,2804848","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 983.040, Length: 16.384, Priority: Normal"
"20:07:41,2806604","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 983.040, Length: 16.384, Priority: Normal"
"20:07:41,3046055","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 999.424, Length: 16.384, Priority: Normal"
"20:07:41,3048976","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 999.424, Length: 16.384, Priority: Normal"
"20:07:41,3292981","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.015.808, Length: 16.384, Priority: Normal"
"20:07:41,3294802","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.015.808, Length: 16.384, Priority: Normal"
"20:07:41,3547044","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.032.192, Length: 16.384, Priority: Normal"
"20:07:41,3549696","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.032.192, Length: 16.384, Priority: Normal"
"20:07:41,3822268","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.048.576, Length: 16.384, Priority: Normal"
"20:07:41,3849123","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.048.576, Length: 16.384, Priority: Normal"
"20:07:41,4156134","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.064.960, Length: 16.384, Priority: Normal"
"20:07:41,4158895","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.064.960, Length: 16.384, Priority: Normal"
"20:07:41,4448955","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.081.344, Length: 16.384, Priority: Normal"
"20:07:41,4450880","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.081.344, Length: 16.384, Priority: Normal"
"20:07:41,4704312","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.097.728, Length: 16.384, Priority: Normal"
"20:07:41,4706146","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.097.728, Length: 16.384, Priority: Normal"
"20:07:41,4960118","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.114.112, Length: 16.384, Priority: Normal"
"20:07:41,4961981","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.114.112, Length: 16.384, Priority: Normal"
"20:07:41,5228755","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.130.496, Length: 16.384, Priority: Normal"
"20:07:41,5230797","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.130.496, Length: 16.384, Priority: Normal"
"20:07:41,5470186","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.146.880, Length: 16.384, Priority: Normal"
"20:07:41,5472128","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.146.880, Length: 16.384, Priority: Normal"
"20:07:41,5709699","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.163.264, Length: 16.384, Priority: Normal"
"20:07:41,5711699","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.163.264, Length: 16.384, Priority: Normal"
"20:07:41,5971726","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.179.648, Length: 16.384, Priority: Normal"
"20:07:41,5973599","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.179.648, Length: 16.384, Priority: Normal"
"20:07:41,6253740","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.196.032, Length: 16.384, Priority: Normal"
"20:07:41,6255440","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.196.032, Length: 16.384, Priority: Normal"
"20:07:41,6525662","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.212.416, Length: 16.384, Priority: Normal"
"20:07:41,6529090","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.212.416, Length: 16.384, Priority: Normal"
"20:07:41,6780724","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.228.800, Length: 16.384, Priority: Normal"
"20:07:41,6782542","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.228.800, Length: 16.384, Priority: Normal"
"20:07:41,7039828","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.245.184, Length: 16.384, Priority: Normal"
"20:07:41,7041736","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.245.184, Length: 16.384, Priority: Normal"
"20:07:41,7329488","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.261.568, Length: 16.384, Priority: Normal"
"20:07:41,7331338","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.261.568, Length: 16.384, Priority: Normal"
"20:07:41,7583046","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.277.952, Length: 16.384, Priority: Normal"
"20:07:41,7584760","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.277.952, Length: 16.384, Priority: Normal"
"20:07:41,7859139","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.294.336, Length: 16.384, Priority: Normal"
"20:07:41,7861072","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.294.336, Length: 16.384, Priority: Normal"
"20:07:41,8121204","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.310.720, Length: 16.384, Priority: Normal"
"20:07:41,8124026","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.310.720, Length: 16.384, Priority: Normal"
"20:07:41,8386399","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.327.104, Length: 16.384, Priority: Normal"
"20:07:41,8390081","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.327.104, Length: 16.384, Priority: Normal"
"20:07:41,8713905","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.343.488, Length: 16.384, Priority: Normal"
"20:07:41,8716310","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.343.488, Length: 16.384, Priority: Normal"
"20:07:41,8954344","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.359.872, Length: 16.384, Priority: Normal"
"20:07:41,8955879","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.359.872, Length: 16.384, Priority: Normal"
"20:07:41,9212200","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.376.256, Length: 16.384, Priority: Normal"
"20:07:41,9213824","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.376.256, Length: 16.384, Priority: Normal"
"20:07:41,9456421","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.392.640, Length: 16.384, Priority: Normal"
"20:07:41,9458840","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.392.640, Length: 16.384, Priority: Normal"
"20:07:41,9709985","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.409.024, Length: 16.384, Priority: Normal"
"20:07:41,9712872","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.409.024, Length: 16.384, Priority: Normal"
"20:07:41,9964830","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.425.408, Length: 16.384, Priority: Normal"
"20:07:41,9966675","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.425.408, Length: 16.384, Priority: Normal"
"20:07:42,0239019","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.441.792, Length: 16.384, Priority: Normal"
"20:07:42,0240899","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.441.792, Length: 16.384, Priority: Normal"
"20:07:42,0491188","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.458.176, Length: 16.384, Priority: Normal"
"20:07:42,0493074","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.458.176, Length: 16.384, Priority: Normal"
"20:07:42,0851149","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.474.560, Length: 16.384, Priority: Normal"
"20:07:42,0852985","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.474.560, Length: 16.384, Priority: Normal"
"20:07:42,1105592","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.490.944, Length: 16.384, Priority: Normal"
"20:07:42,1113965","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.490.944, Length: 16.384, Priority: Normal"
"20:07:42,1375109","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.507.328, Length: 16.384, Priority: Normal"
"20:07:42,1376922","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.507.328, Length: 16.384, Priority: Normal"
"20:07:42,1642954","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.523.712, Length: 16.384, Priority: Normal"
"20:07:42,1644772","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.523.712, Length: 16.384, Priority: Normal"
"20:07:42,1898418","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.540.096, Length: 16.384, Priority: Normal"
"20:07:42,1902362","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.540.096, Length: 16.384, Priority: Normal"
"20:07:42,2173316","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.556.480, Length: 16.384, Priority: Normal"
"20:07:42,2175110","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.556.480, Length: 16.384, Priority: Normal"
"20:07:42,2426462","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.572.864, Length: 16.384, Priority: Normal"
"20:07:42,2430241","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.572.864, Length: 16.384, Priority: Normal"
"20:07:42,2706826","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.589.248, Length: 16.384, Priority: Normal"
"20:07:42,2709531","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.589.248, Length: 16.384, Priority: Normal"
"20:07:42,2959195","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.605.632, Length: 16.384, Priority: Normal"
"20:07:42,2961057","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.605.632, Length: 16.384, Priority: Normal"
"20:07:42,3229143","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.622.016, Length: 16.384, Priority: Normal"
"20:07:42,3231404","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.622.016, Length: 16.384, Priority: Normal"
"20:07:42,3489567","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.638.400, Length: 16.384, Priority: Normal"
"20:07:42,3491375","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.638.400, Length: 16.384, Priority: Normal"
"20:07:42,3748858","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.654.784, Length: 16.384, Priority: Normal"
"20:07:42,3750776","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.654.784, Length: 16.384, Priority: Normal"
"20:07:42,4019396","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.671.168, Length: 16.384, Priority: Normal"
"20:07:42,4021206","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.671.168, Length: 16.384, Priority: Normal"
"20:07:42,4289903","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.687.552, Length: 16.384, Priority: Normal"
"20:07:42,4291549","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.687.552, Length: 16.384, Priority: Normal"
"20:07:42,4539807","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.703.936, Length: 16.384, Priority: Normal"
"20:07:42,4541660","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.703.936, Length: 16.384, Priority: Normal"
"20:07:42,4790398","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.720.320, Length: 16.384, Priority: Normal"
"20:07:42,4792411","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.720.320, Length: 16.384, Priority: Normal"
"20:07:42,5048233","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.736.704, Length: 16.384, Priority: Normal"
"20:07:42,5049959","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT.new","SUCCESS","Offset: 1.736.704, Length: 16.384, Priority: Normal"
"20:07:42,5286348","kflog.exe","3636","ReadFile","C:\Users\peter\KFLog\mapdata\airfields\WELT2000.TXT","SUCCESS","Offset: 1.753.088, Length: 16.384, Priority: Normal"
